Email,Url
info@dspotdessert.com,https://www.dspotdessert.com/contact/
info@justbbqyyc.ca,https://www.justbbq.ca/
contact@jinyaholdings.com,http://jinya-ramenbar.com
13e49d785d8d4f828038b6136f3b48ba@sentry.io,https://www.burger320.com
orders@littlespice.ca,http://littlespice.ca
events@doublezeropizza.ca,https://www.doublezeropizza.ca/
terrylam3388@yahoo.ca,http://saigonrex.ca
info@sauceitalianmarket.com,http://sauceitalianmarket.com
info@eatchronictacos.com,https://www.chronictacos.com/
bil@4thspot.com,https://www.spotoncalgary.com/
calgary@thehexcafe.com | edmonton@thehexcafe.com,https://thehexcafe.com/
qelder@cliveburger.com,https://www.cliveburger.com/
info@rossocoffeeroasters.com,https://rossocoffeeroasters.com/
eat@shawarmaqueen.ca,https://shawarmaave.weebly.com/contact.html
hungry@lilempireburger.com,https://www.lilempireburger.com/
hfbc0005@healthfare.ca | HFBC005@healthfare.ca,http://www.healthfare.ca
info@sukiyakihouse.com,https://www.sukiyakihouse.com/
quesada_079@quesada.ca | quesada_181NT@quesada.ca | quesada_182@quesada.ca | quesada_174@quesada.ca | quesada_183@quesada.ca | quesada_091@quesada.ca | quesada_105@quesada.ca | quesada_119@quesada.ca | quesada_125@quesada.ca | quesada_163@quesada.ca | quesada_120@quesada.ca | quesada_022t1@quesada.ca | quesada_128@quesada.ca | quesada_026t1@quesada.ca | quesada_201@quesada.ca | quesada_157@quesada.ca | quesada_088@quesada.ca | quesada_151@quesada.ca | quesada_089@quesada.ca | quesada_025@quesada.ca | quesada_052@quesada.ca | quesada_054t1@quesada.ca | quesada_107t1@quesada.ca | quesada_064@quesada.ca | quesada_135@quesada.ca | quesada_178@quesada.ca | quesada_185@quesada.ca | quesada_070@quesada.ca | quesada_104@quesada.ca | quesada_109@quesada.ca | quesada_095@quesada.ca | quesada_199@quesada.ca | quesada_117@quesada.ca | quesada_102@quesada.ca | quesada_147@quesada.ca | quesada_043@quesada.ca | quesada_060@quesada.ca | quesada_084@quesada.ca | quesada_153@quesada.ca | quesada_093@quesada.ca | quesada_149@quesada.ca | quesada_126@quesada.ca | quesada_195@quesada.ca | quesada_031t1@quesada.ca | quesada_145@quesada.ca | quesada_122NT@quesada.ca | quesada_110@quesada.ca | quesada_021@quesada.ca | quesada_124@quesada.ca | quesada_053@quesada.ca | quesada_180@quesada.ca | quesada_036@quesada.ca | quesada_045@quesada.ca | quesada_171@quesada.ca | quesada_065@quesada.ca | quesada_103@quesada.ca | quesada_014t1@quesada.ca | quesada_017@quesada.ca | quesada_020@quesada.ca | quesada_066@quesada.ca | quesada_127@quesada.ca | quesada_167NT@quesada.ca | quesada_032t1@quesada.ca | quesada_194@quesada.ca | quesada_158@quesada.ca | quesada_024@quesada.ca | quesada_087t1@quesada.ca | quesada_063@quesada.ca | quesada_029@quesada.ca | quesada_080@quesada.ca | quesada_170@quesada.ca | quesada_175@quesada.ca | quesada_030t1@quesada.ca | quesada_015t1@quesada.ca | quesada_018@quesada.ca | quesada_150@quesada.ca | quesada_204@quesada.ca | quesada_090@quesada.ca | quesada_189@quesada.ca | quesada_041t1@quesada.ca | quesada_072@quesada.ca | quesada_067@quesada.ca | wellington@quesada.ca | quesada_116@quesada.ca | quesada_027@quesada.ca | quesada_148@quesada.ca | quesada_123@quesada.ca | quesada_046@quesada.ca | quesada_139@quesada.ca | quesada_085T2@quesada.ca | quesada_173@quesada.ca | quesada_164@quesada.ca | quesada_203@quesada.ca | quesada_152@quesada.ca | quesada_101@quesada.ca | quesada_092@quesada.ca | quesada_169@quesada.ca | quesada_028t1@quesada.ca | quesada_033t1@quesada.ca | quesada_133@quesada.ca | quesada_077@quesada.ca | quesada_034@quesada.ca | quesada_142nt@quesada.ca | quesada_168@quesada.ca | quesada_141@quesada.ca | quesada_047t1@quesada.ca | quesada_016t2@quesada.ca | quesada_096@quesada.ca | kingst@quesada.ca | quesada_062@quesada.ca | quesada_166@quesada.ca | quesada_207NT@quesada.ca | quesada_083@quesada.ca | quesada_165@quesada.ca | quesada_076@quesada.ca | quesada_188@quesada.ca | quesada_156@quesada.ca | quesada_082t1@quesada.ca | quesada_081@quesada.ca | quesada_212@quesada.ca | quesada_138@quesada.ca | quesada_154NT@quesada.ca | warden@quesada.ca | quesada_172@quesada.ca | quesada_136t1@quesada.ca | quesada_137@quesada.ca | quesada_073@quesada.ca | quesada_023@quesada.ca | quesada_160@quesada.ca | quesada_118@quesada.ca | quesada_069@quesada.ca | quesada_094@quesada.ca | quesada_097@quesada.ca | quesada_055@quesada.ca | quesada_132@quesada.ca | quesada_048t1@quesada.ca | quesada_111@quesada.ca | quesada_140@quesada.ca,https://quesada.ca/contact/
info@barburrito.ca,https://www.barburrito.ca/contact/
eat@villafirenze.ca,https://www.villafirenze.ca/
info_salsita@shaw.ca,https://www.salsita.ca/
orders@singaporesams.com,http://singaporesams.com
jesse@citypalate.ca,https://citypalate.ca/home/contact-us/
events@sky360.ca,https://www.sky360.ca/
info@commonbondyyc.com,https://www.commonbondyyc.com/
virginia@regrub.ca,https://www.regrub.ca/
mackenzie.graham@millstreetbrewery.com | Kim.Lucas@millstreetbrewery.com | Sam.Jacobs@millstreetbrewery.com | christine@millstreetbrewpub.ca | yyz@millstreetbrewpub.ca | toronto@millstreetbrewpub.ca | stjohnsbrewpub@millstreetbrewery.com | torontobrewpub@millstreetbrewery.com | events@millstreetbrewery.com | sam.jacobs@millstreetbrewery.com | marley@fabrestaurants.ca | calgarybrewpub@millstreetbrewery.com | Lindsay.Boileau@millstreetbrewery.com | beerhall@millstreetbrewpub.ca | Stephanie.LeeShue@millstreetbrewery.com | info@millstreetcalgarybrewpub.com | ottawa@millstreetbrewpub.ca | inside.sales@millstreetbrewery.com | stephanie.leeshue@millstreetbrewery.com | ottawabrewpub@millstreetbrewery.com,http://millstreetbrewery.com/contact-us/
info@sucrecafe.com,https://sucrecafe.com/contact-us/
media@cactusclubcafe.com | reception@cactusclubcafe.com,https://www.cactusclubcafe.com/contact-us/
info@charcoalgrill.com,https://kecharcoalgrill.com/
info@barvonderfels.com,https://barvonderfels.com/
dattaj@shaw.ca,https://www.restaurantpuspa.com/
info@biteyyc.com,https://biteyyc.com/
virginia@regrub.ca,https://www.regrub.ca/
goldencactusrestaurant@outlook.com,http://goldencactus.ca/contact-us/
dethai@telus.net,http://dethaicuisine.com
info@dirtbelly.com,http://www.dirtbelly.com/
donate@thebluescan.com | info@thebluescan.com,https://thebluescan.com/
info@perogyboyz.com,https://perogyboyz.com/
contact@motimahal.ca,https://motimahal.ca/
matt@pixelspread.com | cassy@velvetcafecalgary.ca | hello@rfuenzalida.com | astigma@astigmatic.com,https://velvetcafecalgary.ca/
info@cravingsmarketrestaurant.com,https://cravingsmarketrestaurant.com/contact/
info@goodearthcoffeehouse.com | franchise@goodearthcoffeehouse.com | rewards@goodearthcoffeehouse.com,https://goodearthcoffeehouse.com/about-us/contact-us
lunarossarest@shaw.ca,http://www.lalunarossa.ca/contact.html
ninfo@pegasuscalgary.com,https://www.pegasuscalgary.com/
info@veganstreeteats.ca,https://www.veganstreeteats.ca/
contact@jerusalemshawarma.ca,http://jerusalemshawarma.ca
info@purekitchenbar.com,https://www.purekitchenbar.com/
info@bonterra.ca,https://bonterra.ca/
hello@namvk.com,http://www.namvk.com/
info@silverdragoncalgary.com,https://www.silverdragoncalgary.com
careers@q2concepts.com,https://www.wiseandwright.com/
toshi@carinobistro.ca,https://www.eatcarino.com/
ninfo@po-ke.ca,http://po-ke.ca
micah@micahrich.com,https://aladdinscasbah.com/
info@deanehouse.com,https://www.deanehouse.com/
rocco@scarpettaeatery.com | rocco@500cucina.com,https://www.scarpettaeatery.com/
michal@sidewalkcitizenbakery.com | orders@sidewalkcitizenbakery.com | michal@sidewalkctizenbakery.com,https://www.sidewalkcitizenbakery.com/
ashley@wednesdayroom.com,http://wednesdayroom.com
info@nikospizza.ca,http://nikospizza.ca
hello@donnamacyyc.ca,https://www.donnamacyyc.ca/
info@verobistro.ca,http://verobistro.ca
booking@thaibistro.ca | info@thaibistro.ca,https://thaibistro.ca/
marketing@rangefish.ca | info@rangefish.ca,https://open-range.ca/
info@eatatwill.ca,https://www.eatatwill.ca/
reservations@labrezza.ca,http://labrezza.ca
Kristi@vendome.ca | livemusic@vendomecafe.com | natalia@vendomecafe.com,https://vendomecafe.com/
reserve@freehouseyyc.com | info@freehouseyyc.com,https://freehouseyyc.com/
info@minassteakhouse.com,https://www.minassteakhouse.com/
info@posto.ca,https://posto.ca/
events@thejamaicanjerk.ca,https://thejamaicanjerk.ca/contact-us
squawk@cluckncleaver.com | westsprings@cluckncleaver.com | beltline@cluckncleaver.com,http://cluckncleaver.com
info@nextdoorwinebar.ca,https://nextdoorwinebar.ca/
info@ogamchicken.com,http://ogamchicken.com
info@freshsifoods.com,http://freshsifoods.com
matt@pixelspread.com | contact@sansoxygen.com | hello@rfuenzalida.com,https://modernsteak.ca/
thespicyamigos@hotmai.com,http://www.thespicyamigos.com/
info@konapoke.com,https://www.konapoke.com/
info@purlieucalgary.ca,https://www.purlieucalgary.ca/
donations@osf.ca | hwylie@osf.ca | admin@osf.ca | crivers@osf.ca | klobson@osf.ca | jchan@osf.ca | abuckley@osf.ca | ckanuka@osf.ca | pbuckley@osf.ca | mthompson@osf.ca | nwilson@osf.ca,http://www.oldspaghettifactory.ca/contact/
contact@breadandcircusyyc.com,https://breadandcircusyyc.com/
hello@janebondbbq.com,https://www.janebondbbq.com/
info@linasmarket.com,https://linasmarket.com/
info@omoteppan.com,https://omoyyc.com/
info@teatro.ca,https://teatro.ca/
info@bridgelandmarket.com,http://tazzafresh.com
hello@alumnisandwiches.com,https://alumnisandwiches.com/
tomoip@icloud.com,https://redheadscafe.com/
john@allorarestaurant.com,https://allorarestaurant.com/contact-us/
info@koicalgary.com,https://www.koicalgary.com/
info@qhautecuisine.com,https://www.qhautecuisine.com/
info@thegooseyyc.ca,https://thegooseyyc.ca/
info@edelweissimports.com,https://edelweissimports.com/
mail@stagewestcalgary.com,https://stagewestcalgary.com/contact-info/
reservations@charbar.ca | info@charbar.ca,http://www.charbar.ca/
lotusS@trolley5.com | erniet@trolley5.com,https://trolley5.com/
durpat@shaw.ca,https://www.fleurdeselbrasserie.com/
info@brasseriekensington.com,http://www.brasseriekensington.com/
david@one18empire.com | info@one18empire.com,http://one18empire.com
hello@kleinharris.com,https://www.kleinharris.com/
info@cottoyyc.com,http://cottoyyc.com
info@haydenblockyyc.com,http://haydenblockyyc.com
info@thebeltliner.com,http://thebeltliner.com
reservations@4thspot.com,https://4thspot.com/
info@ricardoshideaway.ca,http://www.ricardoshideaway.ca/contact
info@cleavercalgary.com,https://www.cleavercalgary.com/
contact@sansoxygen.com,https://modernocean.ca/
info@mercatogourmet.com,https://www.mercatogourmet.com/contact
kathy@empanadaqueen.ca,http://empanadaqueen.ca
info@kingeddy.ca,https://kingeddy.ca/
info@seednsalt.com,https://www.seednsalt.com/
info@edenbistro.ca,http://edenbistro.ca
support@riiwards.com,https://www.tacosmexicoyyc.com/
diana@eatcucina.com | info@eatcucina.com,https://eatcucina.com/
info@alforno.ca,https://alforno.ca/
info@chixeggshop.com,https://www.chixeggshop.com/
info@localon8thave.com,https://localpubliceatery.com/neighbourhoods/8th-ave/
events@lastbestbrewing.com | covid19feedback@bearhill.ca,https://lastbestbrewing.com/
info@schnitzel.ca,https://wienerschnitzel.ca/
info@kingsrestaurant.net,https://www.kingsrestaurant.net/
Info@petersdrivein.com,http://petersdrivein.com
media@thenashyyc.com | info@thenashyyc.com | music@offcutbar.com,http://thenashyyc.com/contact/
customerservice@pioperu.com,https://www.pioperu.com/
kensington@hotelarts.ca,https://www.hotelartskensington.com/
contact@pubblicoitaliankitchen.com,https://pubblicoitaliankitchen.com/
westhom@thederrickyyc.com | angela@thederrickyyc.com | nathanb@thederrickyyc.com | marc@thederrickyyc.com | nathan@thederrickyyc.com,http://thederrickyyc.com
info@bigrockgrill.com,https://bigrockgrill.com/
info@charbar.ca,http://rtbsimmons.ca
info@flowerandwolfcalgary.com,http://www.flowerandwolfcalgary.com/
info@theallium.ca,https://www.theallium.ca/
brunch@monkibistro.ca,https://www.monkibistro.ca/
events@blinkcalgary.com,https://www.blinkcalgary.ca/
info@marketcalgary.ca,https://marketcalgary.ca/
info@empireprovisions.com,https://www.empireprovisions.com/
info@pigeonholeyyc.ca | events@pigeonholeyyc.ca | geddes@pressandpost.com,https://www.pigeonholeyyc.ca/contact
info@kingsrestaurant.net,https://www.kingsrestaurant.net/
info@masalabhavan.com | ninfo@masalabhavan.com,https://masalabhavan.com/
info@teahouseyyc.com,https://www.teahouseyyc.com/
brunch@monkibistro.ca,https://www.monkibistro.ca/
info@flavourcuisineandcatering.com,https://flavourcuisineandcatering.com/
info@pelicanpier.ca,http://www.pelicanpier.ca/
info@comeryblock.com,http://comeryblock.com
admin@calanbeefnoodle.ca,http://calanbeefnoodle.ca
sales@peppinogourmet.com,http://peppinogourmet.com
sgrille@heritagepark.ca,https://www.selkirkgrille.ca/
sushi@zipang.ca,https://zipang.ca/
john@livingroomrestaurant.ca | info@livingroomrestaurant.ca,https://livingroomrestaurant.ca/
info@brazilianbbq.ca,https://www.brazilianbbq.ca/
info@therockfort.ca,http://www.therockfort.ca/menu/contact/
info@savoys.ca,https://savoys.ca/calgary/
media@notabletherestaurant.ca | info@notabletherestaurant.ca,http://notabletherestaurant.ca/contact/
info@zcrewcafe.com,https://zcrewcafe.com/
cody@thankyouhospitality.com | info@twopenny.ca,https://www.twopenny.ca/contact
eat@nightsandweekends.ca,https://www.nightsandweekends.ca/
brunch@brekkie.ca | reservations@brekkie.ca,https://brekkie.ca/
info@workshopcalgary.com,https://workshopcalgary.com/
info@bridgettebar.com | geddes@pressandpost.com,http://www.bridgettebar.com/contact
info@modelmilk.ca,http://www.modelmilk.ca/contact
eat@tenfoothenry.com,http://www.tenfoothenry.com/
